iter	Accuracy	Logloss
122	0.8725490196	0.320923082
123	0.8753501401	0.319278052
124	0.8739495798	0.3185951833
125	0.8753501401	0.3181285884
126	0.8753501401	0.3178082658
127	0.8753501401	0.3171107131
128	0.8753501401	0.3165622212
129	0.8767507003	0.3160720265
130	0.8781512605	0.3151363715
131	0.8781512605	0.3149702369
132	0.8781512605	0.3143171157
133	0.8781512605	0.3142851653
134	0.8781512605	0.3141158728
135	0.880952381	0.3129632553
136	0.880952381	0.3125046871
137	0.880952381	0.3120774247
138	0.880952381	0.311483457
139	0.8795518207	0.3106998937
140	0.8795518207	0.3106639292
141	0.8795518207	0.3100301838
142	0.8795518207	0.3095854845
143	0.8795518207	0.3091189282
144	0.8795518207	0.3086242857
145	0.880952381	0.3082980563
146	0.880952381	0.3075838688
147	0.880952381	0.3075346871
148	0.8851540616	0.3064499393
149	0.8823529412	0.3046787828
150	0.8837535014	0.303302477
151	0.8823529412	0.302342863
152	0.8837535014	0.3017064014
153	0.8837535014	0.3006241737
154	0.8837535014	0.3001457843
155	0.8837535014	0.2995857952
156	0.8865546218	0.2977375124
157	0.8865546218	0.297521877
158	0.8879551821	0.2962961793
159	0.8879551821	0.2960485394
160	0.8893557423	0.295735736
161	0.8893557423	0.2953742854
162	0.8893557423	0.2946247086
163	0.8893557423	0.2939625956
164	0.8893557423	0.2934707162
165	0.8893557423	0.2931401785
166	0.8893557423	0.2928343012
167	0.8893557423	0.2924728334
168	0.8893557423	0.2923041945
169	0.8879551821	0.2919498515
170	0.8879551821	0.2909366249
171	0.8879551821	0.2905797344
172	0.8893557423	0.2900849927
173	0.8907563025	0.2891251194
174	0.8907563025	0.2889017247
175	0.8907563025	0.288408476
176	0.8907563025	0.2878554177
177	0.8921568627	0.2875779601
178	0.893557423	0.2867841028
179	0.8963585434	0.2863977454
180	0.8977591036	0.2860568206
181	0.8977591036	0.2852925016
182	0.8977591036	0.2850376363
183	0.8977591036	0.2847509725
184	0.8963585434	0.2830113652
185	0.8963585434	0.2823724451
186	0.8977591036	0.2813477036
187	0.8977591036	0.2806679863
188	0.8991596639	0.2805384804
189	0.9019607843	0.2795491327
190	0.9019607843	0.2785145597
191	0.9005602241	0.2778715324
192	0.9033613445	0.2769025696
193	0.9033613445	0.2768333996
194	0.9033613445	0.2765723375
195	0.9047619048	0.2762847899
196	0.906162465	0.2759865068
197	0.906162465	0.2756356975
198	0.906162465	0.2754455115
199	0.906162465	0.275121295
200	0.9117647059	0.2737330026
201	0.9117647059	0.2734930417
202	0.9117647059	0.2732556428
203	0.9103641457	0.2725230898
204	0.9103641457	0.2718800434
205	0.9089635854	0.2705793113
206	0.9089635854	0.2703425984
207	0.9089635854	0.2699298463
208	0.9089635854	0.2691042214
209	0.9089635854	0.2686014673
210	0.9089635854	0.2683790115
211	0.9089635854	0.2681308302
212	0.9089635854	0.2679898271
213	0.9089635854	0.2677348133
214	0.9089635854	0.2676198482
215	0.9103641457	0.2668908198
216	0.9117647059	0.265905422
217	0.9131652661	0.2656834921
218	0.9131652661	0.2653970493
219	0.9131652661	0.2648645094
220	0.9145658263	0.264356402
221	0.9145658263	0.2641423602
222	0.9159663866	0.2631925481
223	0.9159663866	0.2621361734
224	0.9159663866	0.2620457301
225	0.9159663866	0.2618946645
226	0.9103641457	0.2607323516
227	0.9103641457	0.2602085756
228	0.9103641457	0.2600099724
229	0.9117647059	0.2588187582
230	0.9117647059	0.2586998344
231	0.9145658263	0.258035058
232	0.9145658263	0.257734483
233	0.9145658263	0.2572687253
234	0.9145658263	0.2565538641
235	0.9145658263	0.2562347755
236	0.9159663866	0.2556154178
237	0.918767507	0.2549048955
238	0.918767507	0.2543340676
239	0.9215686275	0.2532535983
240	0.9201680672	0.2525519417
241	0.9201680672	0.2521051341
242	0.9215686275	0.2514501103
243	0.9215686275	0.2512882264
244	0.9201680672	0.2506328588
245	0.9201680672	0.2503977139
246	0.9215686275	0.2502455342
247	0.9215686275	0.2499464245
248	0.9215686275	0.2493125925
249	0.9201680672	0.2482757554
250	0.9257703081	0.2476859501
251	0.9257703081	0.2466478892
252	0.9257703081	0.2461515076
253	0.9257703081	0.2458706316
254	0.9257703081	0.2457576955
255	0.9257703081	0.2449080804
256	0.9257703081	0.2447146133
257	0.9257703081	0.2435707902
258	0.9257703081	0.2429873971
259	0.9257703081	0.2426003305
260	0.9257703081	0.242037997
261	0.9257703081	0.2416596009
262	0.9257703081	0.2401057036
263	0.9257703081	0.2400015626
264	0.9257703081	0.2394890769
265	0.9257703081	0.239431693
266	0.9257703081	0.2391678052
267	0.9243697479	0.2386124084
268	0.9243697479	0.2380839595
269	0.9243697479	0.2378592556
270	0.9243697479	0.2374047983
271	0.9243697479	0.2366163512
272	0.9243697479	0.2364008505
273	0.9243697479	0.235711051
274	0.9243697479	0.2355467473
275	0.9243697479	0.2352844798
276	0.9243697479	0.235159712
277	0.9243697479	0.2341535525
278	0.9243697479	0.2338673826
279	0.9257703081	0.2330523426
280	0.9257703081	0.2330210854
281	0.9257703081	0.2327173051
282	0.9257703081	0.2324717346
283	0.9271708683	0.2313871999
284	0.9271708683	0.2313307292
285	0.9285714286	0.2309173947
286	0.9271708683	0.2305829256
287	0.931372549	0.2298748168
288	0.931372549	0.2293747581
289	0.931372549	0.2291201101
290	0.931372549	0.2290199943
291	0.931372549	0.2288018539
292	0.9341736695	0.22836261
293	0.9341736695	0.2280599832
294	0.9341736695	0.2278390267
295	0.931372549	0.2272800169
296	0.9299719888	0.2267351823
297	0.9327731092	0.2263093142
298	0.9355742297	0.2248226422
299	0.9341736695	0.2246780903
300	0.9299719888	0.2242135756
301	0.9327731092	0.2233168603
302	0.9327731092	0.2231440134
303	0.9327731092	0.2229828003
304	0.9341736695	0.2224656889
305	0.9369747899	0.2220430315
306	0.9383753501	0.2213086373
307	0.9383753501	0.2211352887
308	0.9397759104	0.2206682286
309	0.9397759104	0.2205326861
310	0.9397759104	0.2201135071
311	0.9397759104	0.2199823629
312	0.9397759104	0.2198573033
313	0.9397759104	0.218941112
314	0.9397759104	0.2188080597
315	0.9397759104	0.2183825189
316	0.9411764706	0.2178914239
317	0.9411764706	0.2177539599
318	0.9425770308	0.2175006371
319	0.9425770308	0.2173504745
320	0.9425770308	0.2169656439
321	0.9425770308	0.2168832601
322	0.9425770308	0.2163561131
323	0.9425770308	0.2157184001
324	0.9425770308	0.2152793332
325	0.9425770308	0.2149093976
326	0.9425770308	0.214403753
327	0.9425770308	0.2140960378
328	0.9425770308	0.213908559
329	0.9411764706	0.2133278495
330	0.9411764706	0.2132788744
331	0.9411764706	0.2131442147
332	0.9411764706	0.2126489134
333	0.9411764706	0.2125075945
334	0.9411764706	0.2122269788
335	0.9411764706	0.2117465776
336	0.9411764706	0.2114651414
337	0.9411764706	0.2110038511
338	0.9411764706	0.210673671
339	0.9425770308	0.209823897
340	0.9411764706	0.2093979722
341	0.9411764706	0.2092276909
342	0.9411764706	0.2090964304
343	0.9411764706	0.2090413097
344	0.9411764706	0.2085443665
345	0.9411764706	0.2084474768
346	0.9425770308	0.2077322103
347	0.9425770308	0.2074372572
348	0.9425770308	0.2070505802
349	0.9425770308	0.2068745474
350	0.9425770308	0.206703071
351	0.943977591	0.2064034198
352	0.943977591	0.2063809426
353	0.943977591	0.2063010457
354	0.9425770308	0.2050567037
355	0.9425770308	0.2048286742
356	0.943977591	0.2042749415
357	0.943977591	0.2040500508
358	0.943977591	0.2040061586
359	0.9453781513	0.203566081
360	0.943977591	0.2032437038
361	0.943977591	0.2031565705
362	0.943977591	0.2030769128
363	0.943977591	0.2030070448
364	0.943977591	0.2023259569
365	0.943977591	0.2019498028
366	0.943977591	0.2016501633
367	0.943977591	0.2015162379
368	0.9425770308	0.2009511577
369	0.9425770308	0.2006638637
370	0.943977591	0.2002695611
371	0.9453781513	0.1998246158
372	0.9453781513	0.1996819914
373	0.9467787115	0.1994125997
374	0.9467787115	0.1992946966
375	0.9467787115	0.1989796926
376	0.9467787115	0.1986163901
377	0.9481792717	0.1982007345
378	0.9481792717	0.1974665388
379	0.9481792717	0.1971277849
380	0.9481792717	0.1967616605
381	0.9481792717	0.1964903051
382	0.9481792717	0.1961971877
383	0.9481792717	0.1958680759
384	0.9481792717	0.1956203669
385	0.9481792717	0.1951796937
386	0.9481792717	0.1944252044
387	0.9481792717	0.1940500164
388	0.9481792717	0.1931274329
389	0.9481792717	0.1930659058
390	0.9481792717	0.1926126922
391	0.9481792717	0.1924848109
392	0.9481792717	0.1923718546
393	0.9481792717	0.1923491643
394	0.9481792717	0.192292557
395	0.9481792717	0.1919481773
396	0.9481792717	0.1916758941
397	0.9481792717	0.1914602345
398	0.9481792717	0.1910409023
399	0.9481792717	0.1909130983
400	0.9481792717	0.1908086461
401	0.9481792717	0.1907679265
402	0.9481792717	0.1907145969
403	0.9481792717	0.1904392594
404	0.9481792717	0.1903105753
405	0.9481792717	0.1897886302
406	0.9481792717	0.1896526173
407	0.9481792717	0.1896110227
408	0.9481792717	0.1891939441
409	0.9481792717	0.1887264436
410	0.9495798319	0.1886288561
411	0.9495798319	0.1885272995
412	0.9509803922	0.1884703917
413	0.9509803922	0.1884399345
414	0.9509803922	0.1879836765
415	0.9509803922	0.1877280029
416	0.9509803922	0.1875238347
417	0.9523809524	0.186635865
418	0.9523809524	0.1853762171
419	0.9523809524	0.185099625
420	0.9523809524	0.1850630336
421	0.9523809524	0.1848118356
422	0.9523809524	0.1843317106
423	0.9523809524	0.1836425849
424	0.9523809524	0.183412558
425	0.9523809524	0.182761312
426	0.9523809524	0.1823841286
427	0.9523809524	0.1819737207
428	0.9523809524	0.1819406052
429	0.9523809524	0.1818299016
430	0.9523809524	0.1817487782
431	0.9523809524	0.181361458
432	0.9523809524	0.1810748673
433	0.9523809524	0.1806373256
434	0.9523809524	0.1805630842
435	0.9523809524	0.1801644623
436	0.9523809524	0.180090173
437	0.9523809524	0.1799635856
438	0.9523809524	0.1796945027
439	0.9523809524	0.1795225244
440	0.9523809524	0.1794140291
441	0.9523809524	0.1793629348
442	0.9523809524	0.1790194665
443	0.9537815126	0.1789976865
444	0.9537815126	0.1785968369
445	0.9537815126	0.1785849422
446	0.9537815126	0.1785575692
447	0.9537815126	0.1782330082
448	0.9537815126	0.1782175271
449	0.9537815126	0.1779967215
450	0.9537815126	0.1773030113
451	0.9523809524	0.1768981714
452	0.9523809524	0.1766909033
453	0.9523809524	0.1764635794
454	0.9537815126	0.175877753
455	0.9523809524	0.1753175301
456	0.9537815126	0.1750552492
457	0.9551820728	0.1747768353
458	0.9551820728	0.174557391
459	0.9551820728	0.1742926777
460	0.9551820728	0.1740432971
461	0.9565826331	0.1739262061
462	0.9565826331	0.1735305181
463	0.9579831933	0.1733367282
464	0.9579831933	0.1730976483
465	0.9579831933	0.172867791
466	0.9579831933	0.1726692112
467	0.9579831933	0.172478561
468	0.9579831933	0.172404689
469	0.9579831933	0.1720138978
470	0.9579831933	0.1717679325
471	0.9579831933	0.1714509802
472	0.9579831933	0.1711563991
473	0.9579831933	0.1710607506
474	0.9579831933	0.1708876434
475	0.9579831933	0.1705755216
476	0.9579831933	0.1702595824
477	0.9579831933	0.1700771596
478	0.9579831933	0.1694981414
479	0.9579831933	0.1693043793
480	0.9579831933	0.1690697239
481	0.9579831933	0.1688194897
482	0.9593837535	0.1687614789
483	0.9579831933	0.1684976057
484	0.9579831933	0.16808364
485	0.9579831933	0.1678074687
486	0.9579831933	0.1676172586
487	0.9579831933	0.1675207654
488	0.9579831933	0.1674950085
489	0.9579831933	0.1674645573
490	0.9579831933	0.1672315105
491	0.9593837535	0.1672166067
492	0.9593837535	0.1669963465
493	0.9593837535	0.1668653361
494	0.9593837535	0.1667119934
495	0.9593837535	0.1664646016
496	0.9579831933	0.1654806942
497	0.9579831933	0.1651423367
498	0.9593837535	0.1651011578
499	0.9593837535	0.1650293252
