iter	Accuracy	Logloss
168	0.8890449438	0.3105174992
169	0.8862359551	0.3098136372
170	0.8876404494	0.3097169986
171	0.8890449438	0.309266974
172	0.8876404494	0.3090949192
173	0.8876404494	0.3079708923
174	0.8876404494	0.3071427339
175	0.8876404494	0.306698567
176	0.8876404494	0.306213517
177	0.8876404494	0.3061023779
178	0.8876404494	0.3058941909
179	0.8890449438	0.3052381586
180	0.8904494382	0.3044804243
181	0.8904494382	0.3038491254
182	0.8918539326	0.3034142
183	0.8918539326	0.3029398071
184	0.8946629213	0.3025712119
185	0.893258427	0.3021779699
186	0.8918539326	0.3017569245
187	0.8960674157	0.3008496515
188	0.8946629213	0.3004062889
189	0.8960674157	0.298294128
190	0.8946629213	0.2975439056
191	0.8960674157	0.2969213918
192	0.8960674157	0.2964680378
193	0.8974719101	0.2955871336
194	0.8974719101	0.2953812571
195	0.8974719101	0.2951089073
196	0.8974719101	0.2944815277
197	0.8988764045	0.294268416
198	0.8988764045	0.2940652588
199	0.8988764045	0.2933564662
200	0.8988764045	0.292820627
201	0.8988764045	0.2918282552
202	0.8988764045	0.2911253836
203	0.8988764045	0.2910659427
204	0.8988764045	0.2908833943
205	0.8988764045	0.2905402184
206	0.8988764045	0.2900426204
207	0.9016853933	0.2888056391
208	0.9016853933	0.2883183801
209	0.9016853933	0.2882443979
210	0.9030898876	0.2870530544
211	0.904494382	0.2857018487
212	0.904494382	0.2856861437
213	0.904494382	0.285660004
214	0.904494382	0.284979649
215	0.904494382	0.2840716048
216	0.904494382	0.2839454432
217	0.904494382	0.2836745914
218	0.904494382	0.2820686989
219	0.9058988764	0.2812861288
220	0.9073033708	0.2805408237
221	0.9058988764	0.2799119282
222	0.9058988764	0.2796920327
223	0.9058988764	0.2794979613
224	0.9058988764	0.2790981735
225	0.9058988764	0.2781173474
226	0.9058988764	0.2777328056
227	0.9058988764	0.2772055885
228	0.9058988764	0.276736266
229	0.9058988764	0.2765141834
230	0.9058988764	0.2764323994
231	0.9073033708	0.2762436082
232	0.9073033708	0.2756704569
233	0.9101123596	0.2752373575
234	0.9129213483	0.2743069659
235	0.9129213483	0.2741346164
236	0.9115168539	0.2736316538
237	0.9115168539	0.2735211586
238	0.9129213483	0.2716455783
239	0.9129213483	0.2714969006
240	0.9115168539	0.270330621
241	0.9115168539	0.2703038414
242	0.9115168539	0.2697561558
243	0.9115168539	0.2692437486
244	0.9115168539	0.2689025029
245	0.9115168539	0.2684381702
246	0.9115168539	0.2677136366
247	0.9115168539	0.2674126162
248	0.9115168539	0.2669873355
249	0.9129213483	0.2666951071
250	0.9157303371	0.2658730262
251	0.9143258427	0.2655453566
252	0.9115168539	0.264363214
253	0.9143258427	0.2642247943
254	0.9171348315	0.2631363038
255	0.9199438202	0.2622507946
256	0.9213483146	0.2616938087
257	0.9213483146	0.2610439947
258	0.9213483146	0.2600744245
259	0.9213483146	0.2596686714
260	0.9213483146	0.2596042436
261	0.9199438202	0.2588133178
262	0.9185393258	0.2584263344
263	0.9185393258	0.257866305
264	0.9185393258	0.2564879139
265	0.9185393258	0.2560716056
266	0.9213483146	0.2546961561
267	0.9213483146	0.2543578959
268	0.9213483146	0.2539551488
269	0.922752809	0.2533437837
270	0.922752809	0.2532392259
271	0.9241573034	0.2525200949
272	0.9241573034	0.2523414775
273	0.9241573034	0.2519748968
274	0.9255617978	0.2516868143
275	0.9255617978	0.2516268281
276	0.9255617978	0.2509685136
277	0.9255617978	0.2508660395
278	0.9255617978	0.2498566048
279	0.9255617978	0.2495193261
280	0.9255617978	0.2491325936
281	0.9255617978	0.2484929771
282	0.9255617978	0.2484103324
283	0.9255617978	0.2476479589
284	0.9255617978	0.2471706073
285	0.9255617978	0.2468602639
286	0.9255617978	0.2462265087
287	0.9269662921	0.2456652182
288	0.9269662921	0.2452983731
289	0.9269662921	0.245235119
290	0.9269662921	0.2447629697
291	0.9269662921	0.2444433586
292	0.9269662921	0.2443691434
293	0.9283707865	0.2437052058
294	0.9283707865	0.2430448783
295	0.9283707865	0.2428090702
296	0.9283707865	0.2426631295
297	0.9283707865	0.2426296915
298	0.9297752809	0.2423388608
299	0.9297752809	0.2419146523
300	0.9297752809	0.2408720278
301	0.9297752809	0.2404241548
302	0.9297752809	0.240279111
303	0.9297752809	0.2402251258
304	0.9297752809	0.2400013391
305	0.9297752809	0.2398700639
306	0.9297752809	0.239428588
307	0.9297752809	0.2392320117
308	0.9297752809	0.2388130404
309	0.9297752809	0.2382857186
310	0.9297752809	0.2380752937
311	0.9297752809	0.2379480439
312	0.9297752809	0.2378774839
313	0.9297752809	0.2377275077
314	0.9297752809	0.2375217259
315	0.9297752809	0.2371969324
316	0.9297752809	0.2362153814
317	0.9297752809	0.2350108331
318	0.9297752809	0.2339887669
319	0.9297752809	0.2332768381
320	0.9297752809	0.2329303785
321	0.9297752809	0.2320928468
322	0.9297752809	0.2311048221
323	0.9297752809	0.2309891157
324	0.9297752809	0.2308295261
325	0.9311797753	0.2307823727
326	0.9311797753	0.2306984298
327	0.9311797753	0.2300595961
328	0.9311797753	0.2298385678
329	0.9325842697	0.2292338565
330	0.933988764	0.2289062447
331	0.933988764	0.2287319955
332	0.933988764	0.2277969453
333	0.933988764	0.2275482488
334	0.933988764	0.2268884034
335	0.933988764	0.2268387672
336	0.933988764	0.2261026247
337	0.9353932584	0.2252393089
338	0.9353932584	0.2250990456
339	0.9353932584	0.2249030939
340	0.9382022472	0.2242628276
341	0.9382022472	0.2241348605
342	0.9367977528	0.2238924709
343	0.9367977528	0.2234364188
344	0.9382022472	0.2231804478
345	0.9382022472	0.222996609
346	0.9382022472	0.2227168882
347	0.9382022472	0.2226173248
348	0.9382022472	0.2220240592
349	0.9382022472	0.2219107777
350	0.9396067416	0.2216290336
351	0.9396067416	0.2215083941
352	0.9396067416	0.2210177962
353	0.9396067416	0.2207984809
354	0.9396067416	0.2204548641
355	0.9396067416	0.2202784601
356	0.9396067416	0.2198402705
357	0.9396067416	0.2198179611
358	0.9396067416	0.219345642
359	0.9396067416	0.2191849053
360	0.9396067416	0.2185446287
361	0.9396067416	0.2179512975
362	0.9396067416	0.2176745322
363	0.9396067416	0.2170615812
364	0.9396067416	0.2168008681
365	0.9396067416	0.2163580799
366	0.9396067416	0.2163089159
367	0.9396067416	0.2158812858
368	0.9396067416	0.2157007218
369	0.9396067416	0.2156526097
370	0.941011236	0.2152253187
371	0.941011236	0.2151834549
372	0.941011236	0.2149564458
373	0.941011236	0.2147650933
374	0.941011236	0.2146127144
375	0.941011236	0.214022903
376	0.941011236	0.2139584482
377	0.941011236	0.213667153
378	0.941011236	0.2136012438
379	0.941011236	0.2132738969
380	0.941011236	0.2129894789
381	0.941011236	0.2122752528
382	0.941011236	0.2119681902
383	0.941011236	0.2117873901
384	0.941011236	0.2116264208
385	0.941011236	0.2111499374
386	0.941011236	0.2111372325
387	0.9424157303	0.2103393024
388	0.9438202247	0.2099899715
389	0.9438202247	0.2096752053
390	0.9438202247	0.2095331173
391	0.9438202247	0.2087881816
392	0.9438202247	0.2087141875
393	0.9438202247	0.2082515409
394	0.9438202247	0.2081222198
395	0.9438202247	0.2077222659
396	0.9438202247	0.2076446887
397	0.9452247191	0.2068543652
398	0.9466292135	0.2064975389
399	0.9466292135	0.2059562769
400	0.9466292135	0.2056874859
401	0.9466292135	0.2047929587
402	0.9466292135	0.2044161145
403	0.9466292135	0.2042722479
404	0.9466292135	0.2036595318
405	0.9466292135	0.2032977164
406	0.9466292135	0.2028834985
407	0.9466292135	0.2026679031
408	0.9466292135	0.2021733726
409	0.9466292135	0.2021157783
410	0.9466292135	0.2016996051
411	0.9466292135	0.2011105253
412	0.9466292135	0.2010087965
413	0.9466292135	0.200822899
414	0.9466292135	0.2004455552
415	0.9466292135	0.1999887153
416	0.9466292135	0.1995060633
417	0.9466292135	0.199352274
418	0.9466292135	0.1992702994
419	0.9466292135	0.1991691877
420	0.9466292135	0.1988864566
421	0.9466292135	0.1986994283
422	0.9466292135	0.1984407975
423	0.9466292135	0.1981877385
424	0.9466292135	0.1980776211
425	0.9466292135	0.197473578
426	0.9466292135	0.1974410642
427	0.9466292135	0.1974183865
428	0.9466292135	0.1971312177
429	0.9466292135	0.1970901628
430	0.9466292135	0.1969911913
431	0.9466292135	0.1966081105
432	0.9466292135	0.1963116344
433	0.9466292135	0.1963083242
434	0.9466292135	0.1962803748
435	0.9452247191	0.1959595644
436	0.9452247191	0.1955522302
437	0.9452247191	0.1955079694
438	0.9452247191	0.1952855151
439	0.9452247191	0.1950118087
440	0.9452247191	0.1945373486
441	0.9466292135	0.194364763
442	0.9466292135	0.1941488839
443	0.9466292135	0.1939277842
444	0.9466292135	0.1938672468
445	0.9466292135	0.1936462836
446	0.9466292135	0.1936381284
447	0.9466292135	0.1932494839
448	0.9466292135	0.1930925809
449	0.9466292135	0.1929430734
450	0.9466292135	0.1928670817
451	0.9466292135	0.1926123532
452	0.9466292135	0.1925252993
453	0.9466292135	0.1922577538
454	0.9466292135	0.1922474831
455	0.9466292135	0.1916946108
456	0.9466292135	0.1913985063
457	0.9466292135	0.1911924219
458	0.9466292135	0.1911612248
459	0.9466292135	0.1908321684
460	0.9480337079	0.1903086331
461	0.9480337079	0.1896798271
462	0.9480337079	0.1889621118
463	0.9480337079	0.1889129815
464	0.9480337079	0.1885151209
465	0.9480337079	0.1880512907
466	0.9480337079	0.1876418914
467	0.9480337079	0.1873742142
468	0.9480337079	0.1871615395
469	0.9480337079	0.1869628958
470	0.9480337079	0.1868681788
471	0.9480337079	0.1864224066
472	0.9494382022	0.1861709468
473	0.9494382022	0.1855877593
474	0.9494382022	0.1851695148
475	0.9494382022	0.1849880571
476	0.9494382022	0.1848837132
477	0.9494382022	0.1847834568
478	0.9494382022	0.1846994469
479	0.9494382022	0.1843892716
480	0.9494382022	0.1839222467
481	0.9494382022	0.1839113685
482	0.9494382022	0.1838211043
483	0.9494382022	0.1836274438
484	0.9494382022	0.1836180853
485	0.9494382022	0.1831258849
486	0.9494382022	0.1830356701
487	0.9494382022	0.182902803
488	0.9494382022	0.1826857178
489	0.9494382022	0.1826565307
490	0.9494382022	0.1824091809
491	0.9494382022	0.1823265314
492	0.9494382022	0.1821025693
493	0.9494382022	0.1819849365
494	0.9494382022	0.1818723608
495	0.9494382022	0.1814937863
496	0.9494382022	0.1811686401
497	0.9494382022	0.180970188
498	0.9494382022	0.1808975502
499	0.9494382022	0.1804361768
