iter	Accuracy	Logloss
182	0.8960674157	0.27086236
183	0.8960674157	0.2706387508
184	0.8960674157	0.2704244779
185	0.8960674157	0.2702645402
186	0.8960674157	0.2699600988
187	0.8960674157	0.2692779744
188	0.8960674157	0.2690458389
189	0.8960674157	0.2686580244
190	0.8974719101	0.268232057
191	0.8974719101	0.2680085677
192	0.8974719101	0.2675337992
193	0.8974719101	0.2672441638
194	0.8988764045	0.2661664136
195	0.9002808989	0.2658759054
196	0.9016853933	0.2654574222
197	0.9016853933	0.2643871146
198	0.9030898876	0.2639272545
199	0.9030898876	0.263893452
200	0.9030898876	0.2636983121
201	0.9030898876	0.2626931769
202	0.904494382	0.2616392057
203	0.904494382	0.2613211209
204	0.904494382	0.260581043
205	0.9073033708	0.2597504985
206	0.9073033708	0.2596743697
207	0.9073033708	0.2589071472
208	0.9073033708	0.258627037
209	0.9073033708	0.2578966221
210	0.9073033708	0.2570676652
211	0.9073033708	0.2568497134
212	0.9073033708	0.2565484015
213	0.9087078652	0.2557676898
214	0.9087078652	0.2554507289
215	0.9087078652	0.2552542018
216	0.9087078652	0.25482164
217	0.9087078652	0.2541441239
218	0.9087078652	0.254068349
219	0.9087078652	0.2536040986
220	0.9087078652	0.253459532
221	0.9073033708	0.2529733801
222	0.9073033708	0.2524341057
223	0.9087078652	0.2519752974
224	0.9087078652	0.2515336056
225	0.9087078652	0.2512894433
226	0.9101123596	0.2509127598
227	0.9115168539	0.2502955556
228	0.9115168539	0.2497954329
229	0.9129213483	0.2487546768
230	0.9129213483	0.2477104576
231	0.9129213483	0.2472205878
232	0.9129213483	0.246952818
233	0.9143258427	0.2468603658
234	0.9157303371	0.2463189317
235	0.9157303371	0.2458285394
236	0.9157303371	0.2457120876
237	0.9157303371	0.244924557
238	0.9157303371	0.2441146658
239	0.9157303371	0.2440651055
240	0.9157303371	0.2432079227
241	0.9143258427	0.2426404695
242	0.9143258427	0.2423154249
243	0.9143258427	0.2419116104
244	0.9143258427	0.2414570315
245	0.9143258427	0.2412083918
246	0.9143258427	0.2410767903
247	0.9157303371	0.2409315338
248	0.9157303371	0.2408316763
249	0.9157303371	0.2407622855
250	0.9143258427	0.2402384271
251	0.9143258427	0.239846944
252	0.9143258427	0.2392394908
253	0.9143258427	0.2388178907
254	0.9157303371	0.2382411906
255	0.9157303371	0.2379067695
256	0.9171348315	0.2377359122
257	0.9171348315	0.2364634972
258	0.9171348315	0.2362975236
259	0.9171348315	0.2362724598
260	0.9171348315	0.2358476679
261	0.9171348315	0.2350625674
262	0.9171348315	0.2345894803
263	0.9171348315	0.2342999649
264	0.9171348315	0.2340890963
265	0.9199438202	0.233203615
266	0.9199438202	0.2327516543
267	0.9199438202	0.2320997229
268	0.9199438202	0.2318914057
269	0.922752809	0.2308927509
270	0.9241573034	0.2306211691
271	0.9255617978	0.2300673764
272	0.9255617978	0.2293716221
273	0.9255617978	0.229280118
274	0.9241573034	0.2289135927
275	0.9269662921	0.2286400066
276	0.9255617978	0.2283084797
277	0.9255617978	0.2281689725
278	0.9255617978	0.2275253127
279	0.9255617978	0.2271196777
280	0.9297752809	0.2265524979
281	0.9311797753	0.2256879411
282	0.9311797753	0.2251317478
283	0.9311797753	0.224906254
284	0.9311797753	0.2242958265
285	0.9311797753	0.2239695419
286	0.9325842697	0.2232519805
287	0.9325842697	0.2230594726
288	0.9325842697	0.222972241
289	0.9325842697	0.2226348811
290	0.933988764	0.22221913
291	0.933988764	0.2221160407
292	0.933988764	0.2212721351
293	0.933988764	0.2201703
294	0.933988764	0.2195898901
295	0.9353932584	0.2186976181
296	0.9353932584	0.2186508999
297	0.9353932584	0.217865904
298	0.9353932584	0.2178497434
299	0.9353932584	0.2178426545
300	0.9325842697	0.2174135607
301	0.933988764	0.2167432019
302	0.933988764	0.2165696663
303	0.933988764	0.2163321695
304	0.933988764	0.2158477882
305	0.9353932584	0.2150641516
306	0.9353932584	0.2144368745
307	0.9353932584	0.2144062944
308	0.9367977528	0.2138893638
309	0.9367977528	0.2135567779
310	0.9367977528	0.2128843374
311	0.9367977528	0.2125115155
312	0.9367977528	0.2121500076
313	0.9367977528	0.2115020645
314	0.9367977528	0.2113427796
315	0.9367977528	0.2110984963
316	0.9367977528	0.2106818167
317	0.9382022472	0.2102606287
318	0.9382022472	0.209743587
319	0.9396067416	0.2093110295
320	0.9396067416	0.2090658059
321	0.9396067416	0.2084619264
322	0.9396067416	0.2081572859
323	0.9396067416	0.2077429384
324	0.9396067416	0.2075005743
325	0.9396067416	0.2068432447
326	0.9396067416	0.2062902319
327	0.9396067416	0.2061183954
328	0.9396067416	0.205663747
329	0.9396067416	0.2054482807
330	0.9396067416	0.2049731737
331	0.9396067416	0.2047095141
332	0.9396067416	0.2045043156
333	0.9396067416	0.2040919029
334	0.9396067416	0.203707335
335	0.9396067416	0.203238025
336	0.9396067416	0.2029846839
337	0.9396067416	0.2026401834
338	0.9396067416	0.2026003655
339	0.9367977528	0.2015719502
340	0.9382022472	0.2008400552
341	0.9382022472	0.2005077776
342	0.9396067416	0.1999817947
343	0.9396067416	0.1996574017
344	0.9396067416	0.1994078623
345	0.9396067416	0.198934049
346	0.941011236	0.1981798731
347	0.941011236	0.1977808067
348	0.941011236	0.1974163365
349	0.9424157303	0.1970646231
350	0.9438202247	0.1967908765
351	0.9438202247	0.1962917304
352	0.9438202247	0.1959733677
353	0.9438202247	0.1955565321
354	0.9438202247	0.1952747607
355	0.9438202247	0.1951023323
356	0.9438202247	0.1947334276
357	0.9438202247	0.1944337727
358	0.9438202247	0.1939902417
359	0.9438202247	0.1934279685
360	0.9438202247	0.1932490844
361	0.9438202247	0.1931689731
362	0.9438202247	0.1929050754
363	0.9438202247	0.1925544443
364	0.9438202247	0.192112797
365	0.9452247191	0.1914740374
366	0.9452247191	0.1914480214
367	0.9466292135	0.1912082621
368	0.9466292135	0.1908649246
369	0.9466292135	0.1908193366
370	0.9466292135	0.1905010342
371	0.9466292135	0.1900343531
372	0.9466292135	0.1899225289
373	0.9480337079	0.1895726172
374	0.9480337079	0.1892498635
375	0.9480337079	0.1891847722
376	0.9466292135	0.1884021196
377	0.9480337079	0.1875094506
378	0.9480337079	0.1871107488
379	0.9466292135	0.1865282331
380	0.9480337079	0.1863604258
381	0.9466292135	0.1859535379
382	0.9466292135	0.1858717991
383	0.9466292135	0.1858533413
384	0.9466292135	0.1855100543
385	0.9466292135	0.1852649905
386	0.9480337079	0.1849751221
387	0.9480337079	0.184783977
388	0.9480337079	0.1844974229
389	0.9480337079	0.1844646877
390	0.9480337079	0.1841126471
391	0.9480337079	0.1839773796
392	0.9480337079	0.1838819316
393	0.9480337079	0.1836707556
394	0.9480337079	0.1830664444
395	0.9480337079	0.1821525347
396	0.9480337079	0.1819586401
397	0.9480337079	0.1817657581
398	0.9480337079	0.1813278082
399	0.9480337079	0.1809911666
400	0.9480337079	0.1805490109
401	0.9480337079	0.1805338552
402	0.9480337079	0.1804756175
403	0.9480337079	0.1799930782
404	0.9480337079	0.1798276859
405	0.9480337079	0.1796263581
406	0.9480337079	0.1791376376
407	0.9480337079	0.1788432447
408	0.9480337079	0.1786277149
409	0.9480337079	0.1779899721
410	0.9494382022	0.1773491034
411	0.9494382022	0.1770673315
412	0.9494382022	0.1767545274
413	0.9494382022	0.1763387021
414	0.9494382022	0.1758848695
415	0.9494382022	0.1756493969
416	0.9494382022	0.1754488343
417	0.9494382022	0.1752244843
418	0.9494382022	0.1750311009
419	0.9494382022	0.175010527
420	0.9494382022	0.1748401217
421	0.9494382022	0.1747318815
422	0.9494382022	0.1745727648
423	0.9494382022	0.1745253705
424	0.9494382022	0.1743040886
425	0.9494382022	0.1739993832
426	0.9494382022	0.1738683182
427	0.9508426966	0.1733997436
428	0.9508426966	0.1730478799
429	0.9508426966	0.172752171
430	0.9508426966	0.1725432923
431	0.952247191	0.1725250976
432	0.952247191	0.1724956108
433	0.952247191	0.1721662667
434	0.952247191	0.1721215273
435	0.952247191	0.1717862931
436	0.952247191	0.1714462424
437	0.952247191	0.1710059903
438	0.952247191	0.1709829864
439	0.952247191	0.1703978906
440	0.952247191	0.1700491589
441	0.952247191	0.1698103427
442	0.952247191	0.1697051243
443	0.9536516854	0.1693046281
444	0.9536516854	0.1689755062
445	0.9536516854	0.168631669
446	0.9536516854	0.1682923498
447	0.952247191	0.1679965708
448	0.952247191	0.1678883674
449	0.952247191	0.167709523
450	0.952247191	0.1675118411
451	0.952247191	0.1672157778
452	0.952247191	0.1667568435
453	0.952247191	0.1663293881
454	0.952247191	0.166237303
455	0.952247191	0.166209233
456	0.9536516854	0.1656649223
457	0.9536516854	0.1651964171
458	0.9536516854	0.1645724082
459	0.9536516854	0.1643698109
460	0.9536516854	0.1638584968
461	0.9536516854	0.1633600933
462	0.9536516854	0.1628391368
463	0.9536516854	0.162615256
464	0.9536516854	0.1621158383
465	0.9536516854	0.1615786378
466	0.9550561798	0.1613953753
467	0.9550561798	0.1611464229
468	0.9550561798	0.1610450222
469	0.9550561798	0.1608296829
470	0.9550561798	0.1607359976
471	0.9550561798	0.1605555858
472	0.9550561798	0.1602577707
473	0.9550561798	0.1600074033
474	0.9550561798	0.1599064959
475	0.9550561798	0.1598292496
476	0.9550561798	0.1595785502
477	0.9550561798	0.159369098
478	0.9550561798	0.1593220051
479	0.9550561798	0.1591991625
480	0.9550561798	0.158614472
481	0.9550561798	0.1584100001
482	0.9564606742	0.1582226072
483	0.9564606742	0.1582136685
484	0.9564606742	0.157962267
485	0.9564606742	0.1579520223
486	0.9550561798	0.157637566
487	0.9550561798	0.1574836665
488	0.9564606742	0.1571999159
489	0.9564606742	0.1571307459
490	0.9564606742	0.1568889505
491	0.9564606742	0.1567171963
492	0.9564606742	0.1564822227
493	0.9564606742	0.156255679
494	0.9564606742	0.1560914185
495	0.9564606742	0.1557784608
496	0.9564606742	0.1555578639
497	0.9564606742	0.1553826242
498	0.9564606742	0.1552946142
499	0.9564606742	0.1552674272
