iter	Accuracy	Logloss
248	0.9088359046	0.254614628
249	0.9088359046	0.2544794403
250	0.9088359046	0.2529576423
251	0.9088359046	0.2525386368
252	0.9088359046	0.2522629309
253	0.9074333801	0.2517683091
254	0.9074333801	0.2514872314
255	0.9074333801	0.2503747138
256	0.9074333801	0.2498962827
257	0.9074333801	0.2492947668
258	0.9074333801	0.2490384654
259	0.9088359046	0.2485997479
260	0.9088359046	0.2477619821
261	0.9088359046	0.2470521428
262	0.9088359046	0.2464205457
263	0.9088359046	0.2462468743
264	0.9088359046	0.2460937959
265	0.9088359046	0.245713752
266	0.9088359046	0.2455708234
267	0.9088359046	0.2452685381
268	0.9088359046	0.2439633505
269	0.9102384292	0.2431178668
270	0.9102384292	0.2429712837
271	0.9102384292	0.2425677552
272	0.9102384292	0.2419807218
273	0.9116409537	0.2415553033
274	0.9116409537	0.2406599923
275	0.9116409537	0.2402108647
276	0.9116409537	0.239840497
277	0.9116409537	0.2394382322
278	0.9116409537	0.2392556222
279	0.9116409537	0.2385070598
280	0.9116409537	0.2381313088
281	0.9116409537	0.2371010742
282	0.9116409537	0.2369385107
283	0.9116409537	0.2365127306
284	0.9116409537	0.2362753104
285	0.9130434783	0.2359470047
286	0.9130434783	0.2355701474
287	0.9130434783	0.2354030701
288	0.9130434783	0.2351389782
289	0.9130434783	0.234725685
290	0.9130434783	0.2342267243
291	0.9130434783	0.2339902886
292	0.9130434783	0.2336210729
293	0.9130434783	0.2334696411
294	0.9130434783	0.2322693749
295	0.9144460028	0.2315705817
296	0.9144460028	0.2314813969
297	0.9144460028	0.2313465792
298	0.9144460028	0.2312934741
299	0.9144460028	0.2306926441
300	0.9130434783	0.2298217244
301	0.9130434783	0.2293981359
302	0.9144460028	0.2292017955
303	0.9144460028	0.2286349159
304	0.9144460028	0.2283138878
305	0.9144460028	0.2281345909
306	0.9158485273	0.2276772465
307	0.9158485273	0.2276505722
308	0.9158485273	0.2275150913
309	0.9158485273	0.2270457429
310	0.9158485273	0.2263497301
311	0.9158485273	0.2260547855
312	0.9172510519	0.2256361471
313	0.9172510519	0.225548266
314	0.9214586255	0.2243363247
315	0.9214586255	0.2236826598
316	0.9214586255	0.2236032861
317	0.9214586255	0.223481408
318	0.9214586255	0.2229692547
319	0.9214586255	0.2227919428
320	0.920056101	0.2220167757
321	0.920056101	0.2217196618
322	0.920056101	0.2210745438
323	0.920056101	0.2201767429
324	0.9228611501	0.2194857306
325	0.9228611501	0.21945174
326	0.9228611501	0.2193967198
327	0.9228611501	0.2190063895
328	0.9214586255	0.2187220107
329	0.9214586255	0.2178235905
330	0.9214586255	0.2174157358
331	0.9214586255	0.2171770993
332	0.9214586255	0.2169620972
333	0.9214586255	0.2164105325
334	0.9214586255	0.2158410166
335	0.9214586255	0.2157295049
336	0.9214586255	0.2156459732
337	0.9214586255	0.21530184
338	0.9214586255	0.2152468297
339	0.9214586255	0.2151312885
340	0.9214586255	0.2148799179
341	0.9214586255	0.2147301428
342	0.9214586255	0.2141435561
343	0.9228611501	0.2139609589
344	0.9228611501	0.213402416
345	0.9228611501	0.2127390188
346	0.9228611501	0.2123865847
347	0.9228611501	0.2119122968
348	0.9242636746	0.211768483
349	0.9242636746	0.2114243613
350	0.9242636746	0.2111530277
351	0.9242636746	0.2107836266
352	0.9256661992	0.2104395505
353	0.9270687237	0.2104208596
354	0.9270687237	0.2097463125
355	0.9256661992	0.2093842935
356	0.9256661992	0.2088251576
357	0.9256661992	0.208224222
358	0.9270687237	0.2077696633
359	0.9270687237	0.2074256398
360	0.9270687237	0.2073732506
361	0.9284712482	0.2070438585
362	0.9284712482	0.2065423001
363	0.9284712482	0.2063274232
364	0.9284712482	0.2062973732
365	0.9298737728	0.2057490542
366	0.9298737728	0.2054979527
367	0.9298737728	0.2053622187
368	0.9298737728	0.2049128488
369	0.9298737728	0.2045565139
370	0.9298737728	0.2039202909
371	0.9298737728	0.2036532261
372	0.9298737728	0.2033445802
373	0.9312762973	0.2030566224
374	0.9326788219	0.202749738
375	0.9326788219	0.2025058433
376	0.9340813464	0.2020588086
377	0.9340813464	0.2016204198
378	0.9340813464	0.2012367876
379	0.9340813464	0.200724026
380	0.9340813464	0.2000640471
381	0.9340813464	0.1999155565
382	0.9340813464	0.1990720088
383	0.935483871	0.1988081206
384	0.935483871	0.1986912687
385	0.935483871	0.1983605679
386	0.935483871	0.1981189667
387	0.935483871	0.1980576907
388	0.935483871	0.1980284971
389	0.935483871	0.1978146582
390	0.935483871	0.1970450942
391	0.935483871	0.1963533986
392	0.9340813464	0.1959810634
393	0.935483871	0.1955153137
394	0.9340813464	0.1952881409
395	0.935483871	0.1942585336
396	0.9368863955	0.1940189417
397	0.9368863955	0.1937720126
398	0.9368863955	0.1937364833
399	0.9368863955	0.1935285498
400	0.9368863955	0.1933132185
401	0.9382889201	0.1931823092
402	0.9382889201	0.193060135
403	0.9382889201	0.1926695644
404	0.9382889201	0.1925176218
405	0.9368863955	0.1921920114
406	0.9368863955	0.1917836171
407	0.9382889201	0.1914747534
408	0.9368863955	0.1910792319
409	0.9368863955	0.1906973084
410	0.9368863955	0.1902388692
411	0.9368863955	0.1902082671
412	0.9368863955	0.1900201995
413	0.9382889201	0.1898459752
414	0.9382889201	0.1897113639
415	0.9382889201	0.189535335
416	0.9368863955	0.1892547657
417	0.9368863955	0.1889402494
418	0.9382889201	0.1885554575
419	0.9396914446	0.1882473955
420	0.9396914446	0.1881284689
421	0.9396914446	0.1878411448
422	0.9396914446	0.1875526502
423	0.9396914446	0.1874096677
424	0.9396914446	0.1872601541
425	0.9396914446	0.1872056344
426	0.9396914446	0.1867618035
427	0.9396914446	0.1866132265
428	0.9396914446	0.1862854248
429	0.9396914446	0.1861390733
430	0.9396914446	0.1860512803
431	0.9396914446	0.1859404801
432	0.9410939691	0.1856205161
433	0.9410939691	0.1856000435
434	0.9410939691	0.1854543145
435	0.9410939691	0.1853187734
436	0.9424964937	0.1848212767
437	0.9410939691	0.1845620609
438	0.9410939691	0.1844024562
439	0.9438990182	0.1841378482
440	0.9438990182	0.183632155
441	0.9438990182	0.1834853687
442	0.9438990182	0.1831045229
443	0.9438990182	0.1828913446
444	0.9438990182	0.1824595983
445	0.9438990182	0.1821604111
446	0.9438990182	0.1820005075
447	0.9438990182	0.1816476688
448	0.9438990182	0.1815578301
449	0.9438990182	0.1814369073
450	0.9438990182	0.1813637855
451	0.9453015428	0.1810771321
452	0.9453015428	0.1807762479
453	0.9438990182	0.1802718534
454	0.9438990182	0.1802135064
455	0.9438990182	0.1799427561
456	0.9438990182	0.1797917878
457	0.9438990182	0.1795516515
458	0.9438990182	0.1793943278
459	0.9438990182	0.1792411914
460	0.9438990182	0.17881715
461	0.9438990182	0.1786057461
462	0.9438990182	0.1784377253
463	0.9438990182	0.1783287225
464	0.9438990182	0.1781504002
465	0.9438990182	0.1779970356
466	0.9438990182	0.1777764983
467	0.9438990182	0.1776304445
468	0.9453015428	0.1774903872
469	0.9438990182	0.1772858407
470	0.9438990182	0.1770817263
471	0.9453015428	0.1767114749
472	0.9453015428	0.1766652808
473	0.9453015428	0.176619418
474	0.9453015428	0.1761644242
475	0.9453015428	0.1755908632
476	0.9453015428	0.1754362829
477	0.9453015428	0.1751908409
478	0.9453015428	0.1749706418
479	0.9467040673	0.1744680115
480	0.9453015428	0.174362193
481	0.9453015428	0.1742187505
482	0.9453015428	0.1740729937
483	0.9453015428	0.17367813
484	0.9453015428	0.1736587394
485	0.9481065919	0.1734851995
486	0.9467040673	0.1731509892
487	0.9481065919	0.1728334153
488	0.9481065919	0.1722979025
489	0.9481065919	0.1716904425
490	0.9481065919	0.1715010122
491	0.9481065919	0.1713975727
492	0.9481065919	0.1713633738
493	0.9481065919	0.1712342575
494	0.9481065919	0.170957356
495	0.9481065919	0.1708312127
496	0.9481065919	0.1704118567
497	0.9467040673	0.1698846837
498	0.9481065919	0.1696350171
499	0.9481065919	0.1694610836
